689.7604138	0.712091551
689.7604138	0.712091551
689.7604138	0.712091551
689.7604138	0.712091551
689.7604138	0.712091551
677.3004138	0.712091551
689.7604138	0.712091551
677.3004138	0.725808033
677.3004138	0.725808033
677.3004138	0.725808033
677.3004138	0.725808033
677.3004138	0.725808033
664.8405517	0.725808033
664.8405517	0.725808033
664.8405517	0.725808033
664.8405517	0.712091551
664.8405517	0.725808033
664.8405517	0.725808033
664.8405517	0.725808033
664.8405517	0.725808033
652.3805517	0.725808033
652.3805517	0.725808033
652.3805517	0.725808033
652.3805517	0.725808033
639.9205517	0.725808033
652.3805517	0.725808033
639.9205517	0.725808033
639.9205517	0.725808033
627.4605517	0.712091551
627.4605517	0.725808033
615.0005517	0.725808033
615.0005517	0.712091551
602.5405517	0.712091551
602.5405517	0.712091551
602.5405517	0.712091551
590.0806897	0.712091551
590.0806897	0.712091551
590.0806897	0.712091551
577.6206897	0.69842169
565.1606897	0.69842169
565.1606897	0.69842169
552.7006897	0.69842169
552.7006897	0.69842169
540.2406897	0.684705208
527.7808276	0.684705208
527.7808276	0.684705208
515.2787586	0.671035346
502.8187586	0.671035346
502.8187586	0.671035346
502.8187586	0.657318864
490.3587586	0.671035346
477.8987586	0.671035346
465.4388966	0.657318864
452.9788966	0.657318864
440.5188966	0.657318864
440.5188966	0.657318864
428.0588966	0.643649003
415.5990345	0.643649003
403.1390345	0.643649003
403.1390345	0.629932521
390.6790345	0.629932521
365.7590345	0.629932521
365.7590345	0.629932521
353.2990345	0.616262659
353.2990345	0.616262659
340.8391724	0.616262659
328.3791724	0.616262659
315.9191724	0.602546177
303.4591724	0.602546177
303.4591724	0.602546177
290.9993103	0.602546177
290.9993103	0.588829695
278.5393103	0.588829695
266.0793103	0.575159834
253.5772414	0.575159834
253.5772414	0.575159834
241.1172414	0.575159834
241.1172414	0.561443352
216.1973793	0.561443352
216.1973793	0.54777349
203.7373793	0.54777349
203.7373793	0.54777349
191.2773793	0.534057008
178.8173793	0.520387147
166.3573793	0.520387147
153.8975172	0.520387147
153.8975172	0.506670665
141.4375172	0.506670665
141.4375172	0.506670665
116.5175586	0.493000803
116.5175586	0.493000803
116.5175586	0.479284321
104.0576	0.479284321
91.59762759	0.46561446
79.13765517	0.451897978
79.13765517	0.451897978
66.67768276	0.451897978
54.21771034	0.438228116
54.21771034	0.438228116
41.75773793	0.424511634
41.75773793	0.410841773
29.29776552	0.410841773
16.8377931	0.410841773
16.8377931	0.397125291
4.377834483	0.397125291
4.377834483	0.383455429
-8.082137931	0.383455429
-8.082137931	0.369738947
-20.54211034	0.369738947
-20.54211034	0.356022465
-33.00208276	0.342352604
-45.46205517	0.328636122
-45.46205517	0.328636122
-45.46205517	0.31496626
-57.92202759	0.31496626
-57.92202759	0.301249809
-70.382	0.287579886
-82.84197241	0.287579886
-82.84197241	0.273863465
-95.30194483	0.273863465
-95.30194483	0.260193543
-95.30194483	0.246477122
-107.7619034	0.232807199
-107.7619034	0.232807199
-107.7619034	0.219090778
-132.6818483	0.219090778
-132.6818483	0.191704435
-145.1417931	0.191704435
-145.1417931	0.191704435
-145.1417931	0.178034512
-157.6017931	0.164318091
-157.6017931	0.164318091
-170.0617931	0.15060167
-182.5217931	0.136931717
-182.5217931	0.123215296
-182.5217931	0.123215296
-194.9816552	0.109545374
-194.9816552	0.109545374
-194.9816552	0.08215903
-207.4416552	0.08215903
-219.9016552	0.068442609
-219.9016552	0.068442609
-232.3616552	0.054772687
-244.8216552	0.041056266
-244.8216552	0.027386347
-244.8216552	0.027386347
-244.8216552	0.013669925
-257.2815172	0
