1720.317241	1.095546981
1695.398621	1.095546981
1695.398621	1.109263158
1695.398621	1.095546981
1695.398621	1.095546981
1695.398621	1.095546981
1695.398621	1.095546981
1670.478621	1.095546981
1670.478621	1.095546981
1670.478621	1.095546981
1645.558621	1.081876814
1620.638621	1.095546981
1620.638621	1.095546981
1595.718621	1.081876814
1595.718621	1.081876814
1570.882759	1.081876814
1570.882759	1.068160637
1545.962759	1.068160637
1521.042759	1.068160637
1521.042759	1.068160637
1496.122759	1.068160637
1471.202759	1.054490471
1446.282759	1.054490471
1421.362759	1.054490471
1396.442759	1.054490471
1396.442759	1.054490471
1371.522897	1.040774294
1346.602897	1.040774294
1321.683034	1.040774294
1296.763034	1.040774294
1271.843034	1.027057812
1271.843034	1.027057812
1246.923172	1.01338795
1222.00331	1.01338795
1197.08331	1.01338795
1172.16331	1.01338795
1147.243448	1.01338795
1122.323448	0.999671468
1122.323448	0.999671468
1097.403448	0.999671468
1072.483586	0.999671468
1047.563586	0.986001607
1022.643724	0.986001607
997.7237241	0.986001607
972.8037241	0.986001607
947.8838621	0.972285125
922.964	0.958615263
898.044	0.958615263
898.044	0.958615263
873.124	0.944898781
823.2841379	0.958615263
798.3641379	0.944898781
773.5284138	0.931228615
748.6085517	0.931228615
723.6885517	0.931228615
698.7685517	0.931228615
698.7685517	0.917512438
673.8486897	0.917512438
648.9286897	0.903842576
624.0088276	0.903842576
599.0888276	0.890126094
599.0888276	0.890126094
574.1689655	0.890126094
549.2489655	0.876455928
524.3289655	0.876455928
499.4091034	0.862739751
499.4091034	0.849069889
474.4891034	0.849069889
449.5692414	0.835353407
449.5692414	0.835353407
424.6492414	0.835353407
399.7293793	0.835353407
399.7293793	0.821683241
374.8093793	0.807967064
374.8093793	0.807967064
349.8895172	0.794250582
324.9695172	0.794250582
300.0495172	0.78058072
300.0495172	0.766864238
300.0495172	0.766864238
275.1296552	0.753194377
250.2096552	0.739477895
225.2897931	0.739477895
225.2897931	0.725808033
200.3697931	0.712091551
200.3697931	0.712091551
175.4497931	0.69842169
175.4497931	0.684705208
150.529931	0.671035346
125.6099724	0.657318864
125.6099724	0.657318864
100.6900276	0.643649003
100.6900276	0.629932521
100.6900276	0.616262659
75.77009655	0.602546177
75.77009655	0.588829695
50.85015172	0.588829695
25.9302069	0.575159834
25.9302069	0.561443352
1.010262069	0.54777349
1.010262069	0.534057008
1.010262069	0.520387147
1.010262069	0.506670665
-23.82548966	0.493000803
-23.82548966	0.479284321
-23.82548966	0.46561446
-48.66124138	0.451897978
-48.66124138	0.451897978
-73.58117241	0.438228116
-98.50111724	0.410841773
-98.50111724	0.397125291
-98.50111724	0.397125291
-98.50111724	0.383455429
-98.50111724	0.356022465
-123.4210621	0.342352604
-148.3409655	0.328636122
-173.2609655	0.31496626
-173.2609655	0.301249809
-173.2609655	0.287579886
-198.1808276	0.273863465
-198.1808276	0.260193543
-198.1808276	0.246477122
-198.1808276	0.232807199
-223.1008276	0.219090778
-223.1008276	0.191704435
-248.0208276	0.178034512
-272.9406897	0.164318091
-272.9406897	0.15060167
-272.9406897	0.136931717
-297.8606897	0.109545374
-297.8606897	0.095828953
-297.8606897	0.08215903
-322.7805517	0.068442609
-322.7805517	0.054772687
-347.7005517	0.027386347
-372.6205517	0.013669925
-372.6205517	0
